"";"Склад";"Тип";"Номер";"Име на материал";"Мярка";"Наличност";"Средна покупна цена";"Стойност по средна доставна цена";"Последна покупна цена";"Продажна цена";"Сума пр.цени";"Среден % надценка";"Основен доставчик";"Основен доставчик - обект";"Основен доставчик - лице за контакт";"Производител";"Блокиран";"Дата на последна промяна";"Спецификация";"Средна покупна цена без ДДС";"Последна покупна цена без ДДС";"Вид на продукта";"Промоции";"Договорена покупна цена";"Договорена покупна цена % то";"Договорена покупна цена от дата";"Договорена покупна цена до дата";"Последен доставчик";"Последен доставчик Oбект";"Последен доставчик Лице за контакт";"Алтернативен доставчик";"Алтернативен доставчик Oбект";"Алтернативен доставчик Лице за контакт";"Баркод";"Категории"
"Грешно";"Склад";"Материал";"267";"HP Q3Q35A LJ PRO M102W PRNTR:EUR";"броя";"0.000";"216.67";"0";"216.67";"242.4";"0";"11.87";"";"";"";"";"не";"18.03.2020  14:04:17";"";"180.56";"180.56";"";"0";"";"";"";"";"МОСТ КОМПЮТЪРС ООД";"";"";"";"";"";"";"Принтери"
"Грешно";"Склад";"Материал";"268";"MONITOR ACER 19.5 V206HQLAB /LED";"броя";"0.000";"112.18";"0";"111.48";"129.6";"0";"15.52";"";"";"";"";"не";"06.04.2024  17:37:22";"";"93.49";"92.9";"";"0";"";"";"";"";"СММ-97 ООД";"";"";"";"";"";"";"Монитори"
"Грешно";"Склад";"Материал";"270";"Тонер касета";"броя";"0.000";"0";"0";"0";"48";"0";"";"";"";"";"";"не";"06.04.2024  21:36:20";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Тонери"
"Грешно";"Склад";"Материал";"271";"Съвместим тонер HP12A";"броя";"0.000";"24";"0";"24";"48";"0";"100";"";"";"";"";"не";"06.04.2024  17:37:21";"";"20";"20";"";"0";"";"";"";"";"ЕЛИТ 79 ЕООД";"";"";"";"";"";"";"Тонери"
"Грешно";"Склад";"Материал";"272";"VOLTOMAT Органайзер за кабели 2бр.";"броя";"0.000";"9.64";"0";"9.64";"14";"0";"45.22";"";"";"";"";"не";"06.04.2024  21:50:37";"";"8.03";"8.03";"";"0";"";"";"";"";"Баухаус България ЕООД";"";"";"";"";"";"";"Кабели"
"Грешно";"Склад";"Материал";"273";"Органайзер за кабели, 20 мм";"броя";"0.000";"7.64";"0";"7.64";"12";"0";"57.06";"";"";"";"";"не";"06.04.2024  21:50:37";"";"6.37";"6.37";"";"0";"";"";"";"";"Баухаус България ЕООД";"";"";"";"";"";"";"Кабели"
"Грешно";"Склад";"Материал";"274";"HDD 4T SG ST40000VN008 IRONWOLF";"броя";"0.000";"219";"0";"219";"265";"0";"21";"";"";"";"";"не";"24.03.2020  14:56:31";"";"182.5";"182.5";"";"0";"";"";"";"";"СММ-97 ООД";"";"";"";"";"";"";"ХАРД ДИСКОВЕ"
"Грешно";"Склад";"Материал";"275";"Зареждане Оки B410";"броя";"0.000";"43.2";"0";"43.2";"60";"0";"38.88";"";"";"";"";"не";"03.04.2020  13:24:49";"";"36";"36";"";"0";"";"";"";"";"ПОЛИМАКС 55 ООД";"";"";"";"";"";"";"Тонери"
"Грешно";"Склад";"Материал";"276";"MONITOR 23.6 LENOVO D24-10/FHD";"броя";"0.000";"190.1";"0";"190.1";"218";"0";"14.67";"";"";"";"";"не";"06.04.2020  17:58:56";"";"158.42";"158.42";"";"0";"";"";"";"";"СММ-97 ООД";"";"";"";"";"";"";"Монитори"
"Грешно";"Склад";"Материал";"277";"Кабел Power exten.3";"броя";"0.000";"9.46";"0";"9.46";"11";"0";"16.27";"";"";"";"";"не";"06.04.2024  21:36:20";"";"7.88";"7.88";"";"0";"";"";"";"";"Комел Софт Мултимедия ЕООД";"";"";"";"";"";"";"Кабели"
"Грешно";"Склад";"Материал";"278";"ролка за сейф";"броя";"0.000";"6";"0";"6";"12";"0";"100";"";"";"";"";"не";"10.04.2024  18:26:46";"";"5";"5";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"280";"Захранващ блок MPS-PTC300-18A";"броя";"0.000";"103.86";"0";"103.86";"109.53";"0";"5.45";"";"";"";"";"не";"06.04.2024  21:50:37";"";"86.55";"86.55";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Захранвания и poe"
"Грешно";"Склад";"Материал";"281";"MONITOR LG 20 20MK400H-B /2MS GTG/ HDMI";"броя";"0.000";"132.84";"0";"132.84";"152";"0";"14.42";"";"";"";"";"не";"04.05.2020  12:24:13";"";"110.7";"110.7";"";"0";"";"";"";"";"СММ-97 ООД";"";"";"";"";"";"";"Монитори"
"Грешно";"Склад";"Материал";"282";"Камера Eyeball HDCVI, 2mp, 2.8mm HAC-HDW1200SL-0280B-S4";"броя";"0.000";"49.01";"0";"49.01";"68.06";"0";"38.86";"";"";"";"";"не";"03.04.2024  16:09:20";"";"40.84";"40.84";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Камери hdcvi"
"Грешно";"Склад";"Материал";"283";"Видеорекордер 4ch Penta-bird XVR5104HS-4KL-X";"броя";"0.000";"196.02";"0";"196.02";"273";"0";"39.27";"";"";"";"";"не";"06.04.2024  21:26:14";"";"163.35";"163.35";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Записващи устройства"
"Грешно";"Склад";"Материал";"284";"Съединител 5*16А";"броя";"0.000";"5.76";"0";"7.73";"8";"0";"38.88";"";"";"";"";"не";"07.04.2024  10:18:23";"";"4.8";"6.44";"";"0";"";"";"";"";"ПЛАММАТ ООД";"";"";"";"";"";"";"Кабели"
"Грешно";"Склад";"Материал";"285";"Ремонт на монитор";"броя";"0.000";"138";"0";"138";"1";"0";"-99.27";"";"";"";"";"не";"31.08.2023  14:18:45";"";"115";"115";"";"0";"";"";"";"";"СММ-97 ООД";"";"";"";"";"";"";"Услуги"
"Грешно";"Склад";"Материал";"286";"Съединител KAP9";"броя";"0.000";"0.91";"0";"0.4";"5.6";"0";"515.38";"";"";"";"";"не";"06.04.2024  17:37:22";"";"0.75";"0.33";"";"0";"";"";"";"";"РАДИМЕКС ЕООД";"";"";"";"";"";"";"Кабели"
"Грешно";"Склад";"Материал";"289";"Mouse A4 OP-620 OPT/WHEEL/ BLACK USB";"броя";"0.000";"5.39";"0";"5.39";"7.2";"0";"33.58";"";"";"";"";"не";"06.04.2024  21:36:18";"";"4.49";"4.49";"";"0";"";"";"";"";"СММ-97 ООД";"";"";"";"";"";"";"Компютри"
"Грешно";"Склад";"Материал";"290";"Компютър Fujitsu C700";"броя";"0.000";"230";"0";"230";"380";"0";"65.21";"";"";"";"";"не";"06.04.2024  21:26:15";"";"191.67";"191.67";"";"0";"";"";"";"";"РИЪЛ ВИЖЪН ИТ ЕООД";"";"";"";"";"";"";"Компютри"
"Грешно";"Склад";"Материал";"292";"Мобилен терминал Sunmi L2Ks";"броя";"0.000";"990.01";"0";"990";"1270";"0";"28.28";"";"";"";"";"не";"";"";"825.01";"825";"";"0";"";"";"";"";"МИСТРАЛ СОФТУЕР  ЕООД";"";"";"";"";"";"";"Терминали"
"Грешно";"Склад";"Материал";"293";"Кабел канал 18х18 2м бял";"броя";"0.000";"3.1";"0";"3.1";"3.6";"0";"16.12";"";"";"";"";"не";"06.04.2024  21:36:20";"";"2.58";"2.58";"";"0";"";"";"";"";"Баухаус България ЕООД";"";"";"";"";"";"";"Кабели"
"Грешно";"Склад";"Материал";"294";"Двойнозалепяща лента 5м/19мм ТЕСА";"броя";"0.000";"12.3";"0";"14.31";"9.92";"0";"-19.34";"";"";"";"";"не";"06.04.2024  21:50:37";"";"10.26";"11.93";"";"0";"";"";"";"";"ИВДА - ГЕО ООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"295";"Тоалетно казанче";"броя";"0.000";"12.9";"0";"12.9";"2";"0";"-84.49";"";"";"";"";"не";"06.04.2024  21:50:37";"";"10.75";"10.75";"";"0";"";"";"";"";"ИВДА - ГЕО ООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"296";"Поялник Profi";"броя";"0.000";"33.49";"0";"33.49";"1";"0";"-97.01";"";"";"";"";"не";"06.04.2024  21:50:37";"";"27.91";"27.91";"";"0";"";"";"";"";"Баухаус България ЕООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"301";"Компютър / FSC ESPRIMO C5731";"броя";"0.000";"122.1";"0";"79.2";"240";"0";"96.56";"";"";"";"";"не";"06.04.2024  21:26:14";"";"101.75";"66";"";"0";"";"";"";"";"РИЪЛ ВИЖЪН ИТ ЕООД";"";"";"";"";"";"";"Компютри"
"Грешно";"Склад";"Материал";"302";"Софтуерни услуги";"броя";"0.000";"8.64";"0";"8.64";"14.4";"0";"66.66";"";"";"";"";"не";"01.06.2022  10:39:07";"";"7.2";"7.2";"";"0";"";"";"";"";"КЕЙ ПИ 2020 ЕООД";"";"";"";"";"";"";"МИСТРАЛ"
"Грешно";"Склад";"Материал";"303";"Винтове за бърз монтаж";"кг";"0.000";"7.4";"0";"12.5";"25";"0";"237.83";"";"";"";"";"не";"";"";"6.17";"10.42";"";"0";"";"";"";"";"Баухаус България ЕООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"305";"Кабелен канал 15*30 2м";"броя";"0.000";"3.85";"0";"3.85";"3.2";"0";"-16.88";"";"";"";"";"не";"06.04.2024  21:36:18";"";"3.21";"3.21";"";"0";"";"";"";"";"Баухаус България ЕООД";"";"";"";"";"";"";"Кабели"
"Грешно";"Склад";"Материал";"306";"Wall hanging audio microphone";"броя";"0.000";"3.38";"0";"3.38";"10";"0";"195.85";"";"";"";"";"не";"02.06.2020  16:14:59";"";"2.82";"2.82";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Записващи устройства"
"Грешно";"Склад";"Материал";"307";"Прехвърляне на собственост";"броя";"0.000";"0";"0";"0";"140";"0";"";"";"";"";"";"не";"27.05.2020  15:25:25";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Услуги"
"Грешно";"Склад";"Материал";"310";"TV Стенд HAMA 1087";"броя";"0.000";"19.9";"0";"19.9";"40";"0";"101";"";"";"";"";"не";"06.04.2024  17:37:21";"";"16.58";"16.58";"";"0";"";"";"";"";"ТЕХНОПОЛИС БЪЛГАРИЯ ЕАД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"311";"Keyboard logitech MK220 WL Desktop";"броя";"0.000";"47.06";"0";"45.6";"56";"0";"18.99";"";"";"";"";"не";"06.04.2024  21:36:20";"";"39.22";"38";"";"0";"";"";"";"";"СММ-97 ООД";"";"";"";"";"";"";"Компютри"
"Грешно";"Склад";"Материал";"312";"Фискален принтер Datecs FP-800";"броя";"0.000";"0";"0";"0";"662";"0";"";"";"";"";"";"не";"28.07.2023  15:52:22";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Фискални принтери"
"Грешно";"Склад";"Материал";"313";"ЛАПТОП/HP 6460b";"броя";"0.000";"182.5";"0";"182.5";"280";"0";"53.42";"";"";"";"";"не";"24.06.2020  17:13:38";"";"152.08";"152.08";"";"0";"";"";"";"";"РИЪЛ ВИЖЪН ИТ ЕООД";"";"";"";"";"";"";"Компютри втора употр"
"Грешно";"Склад";"Материал";"314";"КОМПЮТЪР/LENOVO M92";"броя";"0.000";"180";"0";"180";"280";"0";"55.55";"";"";"";"";"не";"14.01.2021  11:12:28";"";"150";"150";"";"0";"";"";"";"";"РИЪЛ ВИЖЪН ИТ ЕООД";"";"";"";"";"";"";"Компютри втора употр"
"Грешно";"Склад";"Материал";"316";"Съвм.тонер касета HP3515683A";"броя";"0.000";"24";"0";"24";"48";"0";"100";"";"";"";"";"не";"10.11.2020  14:22:44";"";"20";"20";"";"0";"";"";"";"";"ЕЛИТ 79 ЕООД";"";"";"";"";"";"";"Тонери"
"Грешно";"Склад";"Материал";"320";"Камера Eyeball HDCVI, 2MP, 3.6mm HAC-HDW1200M";"броя";"0.000";"52.38";"0";"52.38";"73";"0";"39.36";"";"";"";"";"не";"08.06.2020  17:57:31";"";"43.65";"43.65";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Камери hdcvi"
"Грешно";"Склад";"Материал";"324";"О1S САМОЗАЛЕПВАЩИ ЕТИКЕТИ 38/21.2 100 ЛИСТА";"броя";"0.000";"14.39";"0";"14.39";"22";"0";"52.88";"";"";"";"";"не";"";"";"11.99";"11.99";"";"0";"";"";"";"";"КООПЕРАЦИЯ ПАНДА";"";"";"";"";"";"3800052727590";""
"Грешно";"Склад";"Материал";"325";"Такса  Sim  карти НАП промяна дата";"броя";"0.000";"36";"0";"48";"10";"0";"-72.22";"";"";"";"";"не";"06.04.2024  21:40:27";"";"30";"40";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Касови апарати"
"Грешно";"Склад";"Материал";"326";"K009102A_V01";"броя";"0.000";"18.35";"0";"11.76";"35";"0";"90.73";"";"";"";"";"не";"";"";"15.29";"9.8";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Датекс"
"Грешно";"Склад";"Материал";"331";"Компютър Lenovo ThinkCentre M810z 15573";"броя";"0.000";"620";"0";"620";"660";"0";"6.45";"";"";"";"";"не";"17.06.2020  12:00:04";"";"516.67";"516.67";"";"0";"";"";"";"";"""КВАНТ СЕРВИЗ"" ООД";"";"";"";"";"";"";"Компютри"
"Грешно";"Склад";"Материал";"333";"Компоненти и части платки";"броя";"0.000";"5";"0";"5";"5.9";"0";"18";"";"";"";"";"не";"23.06.2020  15:18:37";"";"4.17";"4.17";"";"0";"";"";"";"";"""КВАНТ СЕРВИЗ"" ООД";"";"";"";"";"";"";"Компоненти и части"
"Грешно";"Склад";"Материал";"335";"Баркод скенер LS1203";"броя";"0.000";"120";"0";"120";"160";"0";"33.33";"";"";"";"";"не";"18.06.2020  16:17:20";"";"100";"100";"";"0";"";"";"";"";"""АЛФА ПАРТНЪР"" ЕООД";"";"";"";"";"";"";"Баркод скенер"
"Грешно";"Склад";"Материал";"336";"Копирна хартия Niveus";"броя";"0.000";"5.4";"0";"5.4";"7.3";"0";"35.18";"";"";"";"";"не";"06.04.2024  21:36:16";"";"4.5";"4.5";"";"0";"";"";"";"";"ЛЕТИЦИЯ 95-ЛУКА БЕНЕВ ЕТ";"";"";"";"";"";"";"Копирна хартия"
"Грешно";"Склад";"Материал";"339";"Компютър Dell inc. OptiPlex 790";"броя";"0.000";"90";"0";"90";"120";"0";"33.33";"";"";"";"";"не";"29.06.2020  13:05:20";"";"75";"75";"";"0";"";"";"";"";"""КВАНТ СЕРВИЗ"" ООД";"";"";"";"";"";"";"Компютри"
"Грешно";"Склад";"Материал";"341";"Зареждане на тонер HP 83А";"броя";"0.000";"24";"0";"24";"48";"0";"100";"";"";"";"";"не";"28.09.2020  11:46:25";"";"20";"20";"";"0";"";"";"";"";"ЕЛИТ 79 ЕООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"342";"Мрежов видеорекордер 16ch 2HDD NVR4216-4KS2";"броя";"0.000";"290.65";"0";"290.65";"403.68";"0";"38.88";"";"";"";"";"не";"08.07.2020  9:18:23";"";"242.21";"242.21";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Видеонаблюдение"
"Грешно";"Склад";"Материал";"343";"Камера bullet IP 2MP, IPC-HDW2231T-AS-0360B-S2";"броя";"0.000";"124.86";"0";"124.86";"178.37";"0";"42.85";"";"";"";"";"не";"06.04.2024  17:37:22";"";"104.05";"104.05";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Видеонаблюдение"
"Грешно";"Склад";"Материал";"345";"Съвместим барабан HP 19А";"броя";"0.000";"66";"0";"66";"85";"0";"28.78";"";"";"";"";"не";"06.07.2020  12:09:55";"";"55";"55";"";"0";"";"";"";"";"ЕЛИТ 79 ЕООД";"";"";"";"";"";"";"Принтери"
"Грешно";"Склад";"Материал";"346";"SPI FM LPC11E67 Serial flash";"броя";"0.000";"23.47";"0";"23.47";"32.9";"0";"40.17";"";"";"";"";"не";"06.04.2024  17:37:20";"";"19.56";"19.56";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"348";"Запълване на тонер HP12A";"броя";"0.000";"24";"0";"24";"48";"0";"100";"";"";"";"";"не";"09.07.2020  10:23:15";"";"20";"20";"";"0";"";"";"";"";"ЕЛИТ 79 ЕООД";"";"";"";"";"";"";"Тонери"
"Грешно";"Склад";"Материал";"350";"Четец Uniform MSR213U 1/2/3";"броя";"0.000";"114";"0";"114";"140";"0";"22.8";"";"";"";"";"не";"21.05.2024  12:40:08";"";"95";"95";"";"0";"";"";"";"";"Комитекс оод";"";"";"";"";"";"";"Баркод скенер"
"Грешно";"Склад";"Материал";"351";"Захранващ блок MPS-PTC120-A9";"броя";"0.000";"73.93";"0";"73.93";"106";"0";"43.37";"";"";"";"";"не";"";"";"61.61";"61.61";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Захранвания и poe"
"Грешно";"Склад";"Материал";"353";"Видеорекордер 8ch Penta-brid XVR5108HS-4KL-X";"броя";"0.000";"317.69";"0";"317.69";"442";"0";"39.12";"";"";"";"";"не";"06.04.2024  21:26:15";"";"264.74";"264.74";"";"0";"";"";"";"";"СисТех България ООД";"";"";"";"";"";"";"Записващи устройства"
"Грешно";"Склад";"Материал";"354";"Касов апарат Daisy Micro C 01 стационарен";"броя";"0.000";"0";"0";"0";"286.8";"0";"";"";"";"";"";"не";"28.07.2023  15:52:16";"";"0";"0";"";"0";"";"";"";"";"";"";"";"";"";"";"";"Касови апарати"
"Грешно";"Склад";"Материал";"355";"Баркод скенер LS2208 black 2ра употреба";"броя";"0.000";"40.01";"0";"40.01";"80";"0";"99.95";"";"";"";"";"не";"06.04.2024  21:36:20";"";"33.34";"33.34";"";"0";"";"";"";"";"РИЪЛ ВИЖЪН ИТ ЕООД";"";"";"";"";"";"";"Баркод скенер"
"Грешно";"Склад";"Материал";"358";"Съвместим тонер HP279A";"броя";"0.000";"24";"0";"24";"48";"0";"100";"";"";"";"";"не";"24.07.2020  16:38:05";"";"20";"20";"";"0";"";"";"";"";"ЕЛИТ 79 ЕООД";"";"";"";"";"";"";"Принтери"
"Грешно";"Склад";"Материал";"359";"Запълване на тонер H179A";"броя";"0.000";"24";"0";"24";"48";"0";"100";"";"";"";"";"не";"29.07.2020  11:13:39";"";"20";"20";"";"0";"";"";"";"";"ЕЛИТ 79 ЕООД";"";"";"";"";"";"";"Тонери"
"Грешно";"Склад";"Материал";"360";"Платежен терминал BluePad-55 Черен NFC, BT, WiFi";"броя";"0.000";"216";"0";"216";"181";"0";"-16.2";"";"";"";"";"не";"06.04.2024  21:26:14";"";"180";"180";"";"0";"";"";"";"";"ДАТЕКС ПЕЙМЪНТ ТЕХНОЛОДЖИ ЕАД";"";"";"";"";"";"";""
"Грешно";"Склад";"Материал";"362";"Ремонт ел. везна";"броя";"0.000";"54";"0";"54";"55";"0";"1.85";"";"";"";"";"не";"27.06.2024  15:49:50";"";"45";"45";"";"0";"";"";"";"";"ЕЛИКОМ ЕЛЕКТРОНИК -ГЕОРГИЕВ КД";"";"";"";"";"";"";"Услуги"
"Грешно";"Склад";"Материал";"364";"Компютър / hp rp5800 Win10home";"броя";"0.000";"220";"0";"220";"380";"0";"72.72";"";"";"";"";"не";"06.04.2024  21:26:15";"";"183.33";"183.33";"";"0";"";"";"";"";"РИЪЛ ВИЖЪН ИТ ЕООД";"";"";"";"";"";"";"Компютри"
"Грешно";"Склад";"Материал";"365";"Адаптер 12V/4A";"броя";"0.000";"16";"0";"16";"30";"0";"87.5";"";"";"";"";"не";"06.04.2024  21:36:17";"";"13.33";"13.33";"";"0";"";"";"";"";"РИЪЛ ВИЖЪН ИТ ЕООД";"";"";"";"";"";"";"Адаптер"
"Грешно";"Склад";"Материал";"366";"Кабел USB A-M/A-F 0,7m";"броя";"0.000";"2";"0";"2";"4";"0";"100";"";"";"";"";"не";"06.04.2024  21:36:20";"";"1.67";"1.67";"";"0";"";"";"";"";"РИЪЛ ВИЖЪН ИТ ЕООД";"";"";"";"";"";"";"Кабели"
"Грешно";"Склад";"Материал";"369";"Принтерен механизъм за fp650";"броя";"0.000";"103.2";"0";"103.2";"90";"0";"-12.79";"";"";"";"";"не";"10.04.2024  18:26:47";"";"86";"86";"";"0";"";"";"";"";"ДАТЕКС ООД";"";"";"";"";"";"";"Услуги"
